식품명,에너지(kcal),수분(g),단백질(g),지방(g),탄수화물(g),당류(g),나트륨(mg),칼륨(mg),칼슘(mg),철(mg),비타민 A(μg RAE),비타민 C(mg),비타민 D(μg),포화지방산(g),콜레스테롤(mg)
인절미_콩고물,231,42.4,5.52,1.15,49.69,2.81,337.0,88.0,12.0,0.33,0.0,0.0,0.0,0.23,0.0
인절미_팥고물,204,49.1,4.2,0.9,44.8,,269.0,58.0,16.0,1.9,0.0,0.0,,0.0,
절편,197,51.0,3.82,0.8,43.58,0.08,258.0,29.0,16.0,0.34,,0.35,0.0,0.25,0.0
찰시루떡,181,54.2,6.63,0.41,37.63,1.22,182.0,265.0,21.0,1.16,0.0,0.0,0.0,0.13,0.0
찹쌀떡,277,29.8,3.26,0.15,65.61,17.54,226.0,53.0,12.0,0.0,0.0,0.0,,0.15,0.0
찹쌀떡,241,39.4,4.7,0.51,54.49,19.9,262.0,43.0,12.0,0.58,0.0,0.0,0.0,0.15,0.0
찹쌀떡_팥,266,35.2,4.09,2.14,57.66,24.35,191.0,78.0,12.0,0.53,,0.29,0.0,0.27,0.0
다식_송화,369,11.9,8.3,4.48,73.97,26.65,13.0,365.0,139.0,0.0,4.0,0.0,,0.89,0.0
다쿠아즈,447,20.4,8.33,26.65,43.39,38.13,51.0,291.0,38.0,2.65,,0.28,0.0,12.93,39.99
가래떡,210,48.0,4.0,1.08,46.11,0.06,250.0,27.0,12.0,0.18,,0.29,0.0,0.22,0.0
가래떡_흑미,205,48.1,3.5,0.0,47.8,,226.0,46.0,8.0,1.3,1.0,0.0,,0.0,
개피떡(바람떡),206,48.7,5.32,0.81,44.3,7.62,286.0,66.0,14.0,0.29,1.0,0.0,0.0,0.26,0.0
경단_깨,319,19.9,4.44,0.54,74.22,26.64,180.0,51.0,62.0,0.0,0.0,0.0,,0.46,0.0
경단_콩,314,21.2,3.51,0.46,74.03,20.55,226.0,69.0,10.0,0.0,0.0,0.0,,0.19,0.0
기피편,220,44.2,5.45,0.25,48.99,2.08,281.0,131.0,12.0,0.0,0.0,0.0,,0.13,0.0
모듬찰떡,233,46.0,6.31,4.12,42.59,3.12,203.0,182.0,24.0,0.66,2.0,0.0,0.0,0.65,0.0
모싯잎송편_동부,190,52.2,5.65,0.66,40.29,3.18,262.0,142.0,88.0,0.99,47.0,0.09,0.0,0.24,0.0
모싯잎송편_동부(국내산),190,52.2,5.28,0.65,40.68,1.59,282.0,139.0,91.0,0.88,57.0,0.0,0.0,0.24,0.0
모싯잎송편_동부(수입산),190,52.2,6.03,0.67,39.9,3.18,242.0,145.0,85.0,1.1,37.0,0.19,0.0,0.24,0.0
무지개떡,229,42.4,3.53,0.31,53.01,8.99,277.0,32.0,10.0,0.0,1.0,0.1,,0.16,0.0
백설기,224,44.2,3.78,0.9,50.28,7.79,290.0,28.0,13.0,0.21,,0.47,0.0,0.19,0.0
백설기_검정콩,229,43.6,5.75,1.46,48.31,2.07,223.0,116.0,19.0,0.63,0.0,0.0,0.0,0.31,0.0
빙떡(메밀전병),168,64.6,6.18,6.29,21.62,0.62,346.0,159.0,36.0,0.0,10.0,1.71,,1.19,8.05
송편_검정콩,200,49.8,6.9,0.8,41.2,,463.0,179.0,20.0,1.0,0.0,0.0,,0.0,
송편_깨,224,46.4,4.92,2.74,44.96,1.15,232.0,86.0,71.0,0.0,14.0,0.0,,0.48,0.0
송편_콩,194,51.4,5.24,0.75,41.66,1.26,234.0,109.0,17.0,0.0,1.0,0.0,,0.24,0.0
송편_팥,200,49.5,5.4,0.4,43.6,,466.0,108.0,5.0,0.5,0.0,,,0.0,
수수경단,218,46.2,8.2,1.4,43.1,,238.0,1182.0,14.0,9.6,0.0,0.0,,0.0,
수수부꾸미,248,44.5,5.73,6.29,42.1,0.24,261.0,191.0,17.0,0.0,0.0,0.0,,0.97,0.0
수수팥떡,204,48.3,6.7,0.59,43.03,2.82,242.0,249.0,21.0,0.0,0.0,0.0,,0.16,0.0
볶음밥_새우,175,61.3,4.5,4.9,28.2,,349.0,67.0,18.0,3.3,21.0,0.0,,0.0,
볶음밥_해물,176,63.4,6.28,6.75,22.61,0.31,269.0,84.0,20.0,0.0,18.0,0.0,,1.35,60.45
비빔밥,142,68.1,4.47,3.81,22.5,3.04,317.0,132.0,53.0,0.62,,0.23,0.0,0.82,43.96
비빔밥_멍게,137,68.8,4.15,3.28,22.68,4.18,286.0,115.0,36.0,0.0,21.0,0.0,,0.6,5.48
비빔밥_약초,128,72.0,2.98,3.98,20.05,0.73,243.0,131.0,61.0,0.0,55.0,0.3,,0.6,0.0
삼각김밥_고추장불고기,165,59.5,3.66,1.58,34.11,0.21,343.0,69.0,29.0,0.0,32.0,1.53,,0.45,3.51
삼각김밥_숯불갈비,161,60.7,4.0,1.67,32.55,0.16,358.0,69.0,11.0,0.0,27.0,0.0,,0.53,4.04
삼각김밥_참치마요네즈,172,60.0,3.94,3.2,31.95,0.02,282.0,58.0,10.0,0.0,21.0,0.0,,0.6,4.41
초밥_광어,151,62.7,9.02,1.31,25.85,2.57,270.0,183.0,8.0,0.0,0.0,0.0,,0.35,15.58
초밥_농어,159,59.6,6.97,0.53,31.5,5.2,414.0,119.0,7.0,0.0,11.0,0.0,,0.26,10.6
초밥_모듬,154,62.9,8.47,2.02,25.48,2.88,323.0,147.0,15.0,0.0,6.0,0.0,,0.5,23.62
초밥_문어,157,59.7,5.85,0.3,32.71,5.35,480.0,58.0,9.0,0.0,1.0,3.12,,0.14,28.03
초밥_새우,130,68.4,7.78,1.94,20.41,3.95,451.0,76.0,24.0,0.12,,0.14,0.0,0.19,56.34
초밥_연어,207,58.7,11.2,9.36,19.59,3.62,278.0,189.0,510.0,2.49,,0.46,1.72,1.23,27.84
초밥_유부초밥,165,61.0,4.32,2.51,31.26,2.11,255.0,33.0,63.0,0.39,4.0,0.0,0.0,0.45,0.0
초밥_장어,195,55.2,6.61,4.33,32.27,5.47,508.0,70.0,32.0,0.0,132.0,2.26,,1.16,41.11
초밥_한치,150,61.6,5.48,0.34,31.17,5.25,480.0,43.0,7.0,0.0,0.0,2.59,,0.18,40.03
충무김밥,146,64.0,5.86,1.49,27.29,4.3,324.0,165.0,19.0,0.0,32.0,0.45,,0.27,39.21
캘리포니아롤,163,61.6,4.11,3.02,29.74,2.97,432.0,76.0,49.0,0.0,21.0,1.29,,0.71,21.99
콩밥_강낭콩,173,56.8,4.38,0.39,38.04,0.1,25.0,116.0,16.0,0.58,,0.48,0.0,0.14,0.0
회덮밥,137,69.2,6.04,3.31,20.66,2.19,149.0,163.0,24.0,0.0,29.0,0.0,,0.58,17.73
곤드레나물밥,149,65.8,2.94,2.71,28.26,0.0,26.0,31.0,42.0,0.0,99.0,0.0,,0.26,0.0
국밥,52,87.4,3.45,1.03,7.33,0.05,288.0,64.0,25.0,0.0,19.0,0.0,,0.34,5.98
국밥_굴,105,76.1,6.52,2.74,13.6,0.05,252.0,81.0,30.0,0.0,29.0,0.0,,0.6,79.75
국밥_돼지고기,76,84.7,5.53,3.22,6.23,0.0,91.0,70.0,11.0,0.0,3.0,0.0,,0.7,11.88
국밥_소고기,47,88.8,3.11,1.16,6.09,0.4,255.0,104.0,13.0,0.0,4.0,0.0,,0.33,5.98
귀리밥,162,60.4,3.9,0.87,34.54,0.09,0.0,47.0,11.0,0.32,,0.0,0.0,0.16,0.0
김밥_샐러드,162,64.9,3.85,5.41,24.58,1.37,364.0,102.0,26.0,0.0,46.0,0.0,,1.12,33.83
김밥_소고기,160,63.3,6.39,3.85,25.01,0.33,424.0,122.0,28.0,0.01,41.0,0.17,,1.01,37.23
김밥_참치,170,63.6,6.44,5.89,22.73,1.46,353.0,112.0,30.0,0.65,,0.51,0.0,1.07,33.89
누룽지_뜨거운물첨가,69,83.4,1.32,0.1,15.06,1.15,13.0,13.0,4.0,0.08,0.0,0.0,0.0,0.04,0.0
덮밥_송이버섯,97,77.8,3.04,2.34,15.93,0.38,280.0,83.0,12.0,0.0,5.0,0.94,,0.46,8.03
덮밥_유산슬,105,77.3,4.9,3.46,13.44,0.08,287.0,65.0,20.0,0.0,3.0,1.41,,0.62,21.98
덮밥_장어,179,61.4,7.52,5.74,24.34,1.4,230.0,97.0,45.0,0.0,172.0,0.0,,1.29,58.64
덮밥_참치,136,69.1,5.84,3.35,20.59,0.6,324.0,125.0,20.0,0.01,25.0,0.0,,0.68,23.16
덮밥_해물,110,75.5,6.01,3.21,14.35,0.17,258.0,72.0,20.0,0.0,9.0,0.0,,0.77,40.89
묵밥,68,83.3,1.56,0.81,13.54,1.59,218.0,60.0,11.0,0.0,6.0,0.0,,0.16,4.49
볶음밥,193,61.1,6.92,8.38,22.5,1.79,282.0,194.0,51.0,0.46,,0.13,0.0,1.66,44.31
볶음밥_김치,167,64.9,4.18,6.44,23.21,1.63,320.0,128.0,27.0,0.53,,0.38,0.0,1.36,39.86
볶음밥_삼선,172,64.4,6.56,6.62,21.44,0.4,303.0,80.0,23.0,0.0,27.0,0.47,,1.58,81.63
과일_하루 한 컵 RED,43,,0.47,,,7.07,18.0,,,,,,,0.0,
견과_넛츠앤푸르츠,550,,17.5,37.5,37.5,17.5,5.0,,,,,,,3.75,0.0
계란덮밥,143,66.9,4.31,2.82,25.14,3.07,223.0,74.0,17.0,0.36,,0.74,0.0,0.61,45.54
파래무침_파래_채소,43,18.9,3.64,0.95,9.7,1.31,193.0,50.0,91.0,2.57,11.0,4.63,0.0,0.15,0.01
깻잎나물,146,75.7,4.23,11.49,6.42,0.98,416.0,167.0,276.0,1.23,,0.58,0.0,1.53,0.63
치즈스틱,329,38.4,16.0,18.78,24.0,2.08,675.0,92.0,405.0,0.42,33.0,0.0,0.0,6.63,20.06
고구마줄기나물,97,83.3,1.64,7.46,5.77,1.65,473.0,137.0,136.0,0.57,,0.0,0.0,0.98,0.55
치킨가스,296,45.5,13.96,16.96,22.01,2.08,390.0,197.0,78.0,0.0,15.0,0.0,,4.21,36.48
쌀죽(흰죽)_오대,52,87.6,1.02,0.18,11.16,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0
쌀죽(흰죽)_새일미,55,87.0,1.09,0.17,11.72,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0
쌀죽(흰죽)_삼광,53,87.4,0.89,0.1,11.51,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.04,0.0
주먹밥_멸치,208,52.1,6.0,4.4,36.2,0.6,331.0,92.0,73.0,0.0,16.0,0.0,,0.73,28.3
쌀밥,166,58.9,3.36,0.32,37.33,0.02,0.0,26.0,6.0,0.0,,0.16,0.0,0.1,0.0
새우튀김롤,202,55.5,4.82,6.06,32.09,3.71,464.0,77.0,54.0,0.0,21.0,2.58,,1.14,18.62
연잎밥,207,48.1,4.0,0.3,47.0,,178.0,98.0,14.0,5.9,0.0,3.0,,0.0,
연어롤,170,62.5,6.19,5.13,24.77,2.82,404.0,110.0,45.0,0.0,19.0,20.01,,0.94,20.66
주먹밥_까르보나라 구운주먹밥,211,,6.0,,,2.0,342.0,,,,,,,3.1,
주먹밥_매콤 로제 구운주먹밥,209,,5.0,,,3.0,518.0,,,,,,,2.2,
멸치젓_양념,90,63.2,11.4,1.6,7.4,0.6,6667.0,364.0,543.0,2.2,54.0,2.4,0.0,0.8,117.6
새우젓_양념,69,66.8,7.1,1.8,6.0,0.5,7402.0,298.0,735.0,1.7,37.0,8.1,0.0,0.3,69.8
오징어젓_양념,60,79.7,10.1,0.7,3.4,2.4,2151.0,233.0,28.0,0.3,29.0,6.9,0.0,0.2,144.7
꽃게장_간장,62,82.8,7.02,1.1,6.04,4.21,1089.0,230.0,65.0,0.95,8.0,17.11,0.0,0.16,48.91
꽃게장_양념(고추가루),97,73.1,10.23,0.61,12.61,8.77,804.0,433.0,265.0,1.29,52.0,22.05,0.0,0.24,46.16
단무지,13,95.6,0.33,0.2,2.4,0.47,552.0,49.0,11.0,0.1,0.0,3.13,0.0,0.03,0.0
더덕장아찌,141,62.0,4.47,0.89,28.9,15.38,1167.0,320.0,38.0,1.1,50.0,2.12,0.0,0.23,0.0
매실장아찌_우메보시(일본),65,75.7,1.27,1.77,11.03,7.87,3728.0,179.0,26.0,1.07,0.0,0.0,0.0,0.03,0.0
무짠지,11,91.0,0.54,0.12,1.98,1.58,2382.0,137.0,19.0,0.24,0.0,0.0,0.0,0.02,0.0
무초절임(치킨무),17,95.4,0.52,0.3,3.05,1.75,189.0,94.0,17.0,0.14,0.0,0.0,0.0,0.02,0.0
오이장아찌,14,94.8,0.36,0.28,2.54,1.04,740.0,18.0,21.0,0.38,0.0,0.26,0.0,0.04,0.0
오이지,21,90.1,0.74,0.72,2.84,0.0,2050.0,163.0,22.0,0.3,8.0,0.18,0.0,0.04,0.0
육회,130,73.9,9.93,6.43,8.12,5.29,418.0,236.0,12.0,1.37,1.0,3.17,0.0,2.11,28.09
리소토/리조또_치킨 크림 리조또,185,,6.22,,,1.66,217.0,,,,,,,4.94,
볶음밥_갈비천왕 치즈 치밥,208,,10.97,,22.04,2.57,497.0,,,,,,,3.76,0.21
볶음밥_달걀듬뿍 볶음밥,170,,5.38,,,0.75,445.0,,,,,,,0.73,
볶음밥_닭갈비 볶음밥,180,,5.0,,,4.0,428.0,,,,,,,1.0,
볶음밥_볼케이노 치즈 치밥,198,,12.81,,20.66,2.83,461.0,,,,,,,3.12,0.17
볶음밥_의성마늘 볶음밥,199,,3.41,,,0.31,390.0,,,,,,,0.96,
오므라이스_수플레 오믈렛 라이스,167,,4.94,,,2.47,490.0,,,,,,,2.63,
오징어채무침,258,37.4,23.6,5.53,28.41,18.71,1803.0,156.0,35.0,0.61,34.0,1.98,0.0,0.99,227.73
톳나물무침,75,81.1,1.87,2.09,12.28,6.94,600.0,494.0,91.0,0.92,15.0,1.98,0.0,0.3,0.0
파래무침,49,86.4,3.53,1.7,4.97,1.73,736.0,509.0,50.0,21.97,208.0,12.4,0.0,0.2,2.17
파무침,71,84.1,2.25,2.81,9.08,8.02,424.0,255.0,47.0,0.57,31.0,0.53,0.0,0.31,6.25
풋고추된장무침_풋고추,124,77.3,2.37,7.35,12.0,8.43,183.0,244.0,34.0,0.46,31.0,0.21,0.0,1.07,0.0
풋마늘무침,71,81.4,4.14,1.04,11.27,5.95,477.0,444.0,34.0,0.87,78.0,2.75,0.0,0.11,0.0
피조개무침,52,87.0,4.71,0.95,6.07,3.72,223.0,221.0,36.0,3.07,10.0,1.96,0.0,0.18,14.87
해초무침,39,87.9,0.95,0.16,8.52,3.95,862.0,39.0,54.0,0.39,2.0,0.42,0.0,0.06,0.0
회무침,82,80.2,8.09,1.65,8.6,4.53,275.0,348.0,64.0,0.87,106.0,0.84,0.0,0.52,26.4
회무침_가오리,81,78.8,11.33,1.16,6.35,5.47,354.0,210.0,398.0,0.33,14.0,0.0,0.0,0.2,277.64
고들빼기김치,71,81.8,3.0,1.38,11.52,4.4,605.0,257.0,69.0,2.24,95.0,0.96,0.0,0.14,3.9
깍두기,33,90.5,1.56,1.06,4.24,2.54,808.0,283.0,45.0,0.28,9.0,0.54,0.0,0.04,3.06
깻잎김치,62,83.3,2.82,1.72,8.92,4.04,924.0,384.0,72.0,0.68,134.0,2.84,0.0,0.08,0.0
나박김치,10,96.8,0.46,0.38,1.15,0.34,377.0,89.0,8.0,0.2,1.0,2.14,0.0,0.02,0.0
동치미,14,95.9,0.29,0.37,2.28,1.45,412.0,87.0,7.0,0.43,0.0,1.22,0.0,0.01,0.0
물김치_돌나물,5,98.1,0.31,0.08,0.75,0.35,237.0,45.0,21.0,0.12,17.0,0.0,0.0,0.01,0.0
보쌈김치,30,91.0,2.19,0.72,3.73,1.69,661.0,261.0,38.0,0.58,10.0,0.54,0.0,0.04,5.98
부추김치,47,86.9,2.68,1.16,6.36,4.08,761.0,435.0,37.0,0.5,204.0,0.42,0.0,0.1,0.0
얼갈이배추김치,63,84.8,1.59,1.45,10.94,0.38,246.0,189.0,57.0,0.51,109.0,0.04,0.0,0.05,0.0
오이김치,38,89.5,2.06,0.8,5.64,2.37,466.0,373.0,35.0,0.6,38.0,1.17,0.0,0.11,0.0
가자미식해,134,69.3,11.09,4.81,11.64,3.71,685.0,253.0,296.0,1.16,118.0,2.56,0.0,0.7,73.81
갈치젓_양념,149,53.8,15.53,5.08,10.28,4.91,5023.0,728.0,256.0,1.42,488.0,0.0,0.0,1.87,112.27
물회_오징어,49,88.0,6.19,1.2,3.26,2.1,364.0,147.0,7.0,0.12,4.0,6.89,0.0,0.19,68.29
미나리무침,46,88.3,1.31,2.13,5.41,2.24,765.0,321.0,41.0,0.38,26.0,0.48,0.0,0.3,0.0
미역초무침,35,90.8,1.18,1.02,5.24,1.3,452.0,170.0,79.0,0.32,10.0,0.0,0.0,0.16,0.0
민들레잎무침,81,81.0,2.69,2.33,12.32,8.16,248.0,380.0,76.0,1.11,108.0,1.96,0.0,0.21,0.0
버섯무침_느타리버섯,59,89.0,2.74,3.77,3.44,0.09,311.0,117.0,8.0,0.36,0.0,0.0,0.0,0.46,0.0
부추무침,92,81.5,3.5,5.92,6.25,3.06,666.0,492.0,68.0,0.74,227.0,0.57,0.0,0.79,14.73
부추무침_양파,44,88.8,1.83,1.07,6.81,5.79,326.0,231.0,27.0,0.33,37.0,1.31,0.0,0.19,0.0
북어채무침,188,53.0,28.4,2.91,12.05,5.59,756.0,652.0,144.0,1.03,28.0,0.24,0.0,0.51,110.75
샐러드_감자,126,77.5,1.31,7.99,12.25,3.75,236.0,241.0,8.0,0.27,4.0,0.66,0.0,1.36,4.53
샐러드_단호박,162,70.0,1.48,8.97,18.77,14.3,70.0,299.0,17.0,0.41,96.0,0.11,0.0,1.35,4.52
샐러드_닭가슴살,135,77.0,7.17,9.49,5.36,3.25,88.0,255.0,41.0,0.47,13.0,0.12,0.0,1.21,10.85
샐러드_새싹,74,86.6,2.77,4.81,4.96,2.26,156.0,109.0,49.0,0.44,33.0,1.59,0.0,0.62,12.28
샐러드_양배추,150,76.2,2.69,11.71,8.47,7.95,97.0,289.0,28.0,0.33,26.0,0.91,0.0,1.79,5.14
샐러드_양상추,126,80.3,4.91,10.3,3.42,1.58,158.0,243.0,44.0,0.8,16.0,0.65,0.0,1.31,0.0
샐러드_옥수수,166,71.8,1.96,11.94,12.68,6.01,483.0,176.0,15.0,0.54,25.0,0.37,0.0,1.88,5.82
샐러드_참치,151,71.7,10.82,8.65,7.52,6.91,299.0,216.0,17.0,0.57,17.0,0.65,0.0,1.47,21.91
샐러드_채소,145,79.8,1.16,13.35,5.1,4.72,74.0,219.0,23.0,0.18,38.0,0.8,0.0,2.11,7.08
양장피,133,73.3,7.3,6.63,10.95,0.44,496.0,174.0,62.0,1.78,134.0,2.28,0.0,1.21,65.89
오이무침_부추,31,89.1,1.95,0.39,5.01,4.15,1070.0,335.0,29.0,0.39,29.0,2.1,0.0,0.08,0.0
오이생채,69,84.7,1.78,2.9,8.96,8.04,474.0,254.0,31.0,0.46,25.0,0.58,0.0,0.14,0.0
오이지무침,52,87.0,0.96,3.51,4.21,2.78,1615.0,100.0,55.0,0.64,3.0,0.18,0.0,0.41,0.0
오징어무침_채소,62,84.6,5.85,0.93,7.6,5.54,162.0,212.0,16.0,0.73,18.0,1.08,0.0,0.14,49.17
콩나물무침_고춧가루,93,83.1,3.93,5.93,5.93,1.9,203.0,253.0,37.0,0.81,13.0,0.0,0.0,0.83,0.0
토란대나물무침,68,85.6,5.14,3.38,4.22,0.39,222.0,104.0,304.0,2.48,6.0,0.0,0.0,0.46,24.41
호박오가리나물무침,201,56.3,6.14,10.01,21.46,6.82,1849.0,600.0,69.0,1.72,14.0,11.47,0.0,1.65,0.0
가죽나물무침,76,80.9,5.83,1.35,10.05,3.81,276.0,448.0,69.0,2.38,23.0,2.55,0.0,0.19,0.0
겉절이_배추,55,87.6,2.28,2.14,6.58,1.3,328.0,291.0,55.0,0.46,22.0,0.44,0.0,0.42,2.9
겉절이_상추,61,87.1,2.36,3.41,5.26,2.98,431.0,449.0,68.0,0.66,83.0,0.13,0.0,0.38,5.8
겉절이_열무,58,85.9,2.4,2.94,5.38,2.26,891.0,442.0,74.0,0.79,85.0,0.54,0.0,0.46,0.0
겉절이_치커리,56,89.4,1.49,3.65,4.4,3.71,177.0,291.0,46.0,0.55,119.0,0.0,0.0,0.42,0.0
골뱅이무침_소면,109,73.5,5.01,1.47,18.91,3.57,281.0,99.0,22.0,0.49,13.0,0.0,0.0,0.18,14.5
굴무침,77,82.4,6.68,2.31,7.3,2.74,204.0,232.0,34.0,1.91,52.0,6.59,0.0,0.61,28.38
김무침,259,41.6,21.17,10.73,19.33,5.73,1011.0,1287.0,241.0,5.03,854.0,11.33,0.0,1.53,0.0
낙지무침,77,81.2,12.41,1.24,3.96,0.14,340.0,135.0,25.0,0.47,21.0,0.89,0.0,0.17,136.42
냉채_닭고기,90,79.1,13.08,1.95,5.0,4.8,151.0,201.0,17.0,0.42,32.0,0.0,0.0,0.5,46.32
다시마무침,48,82.0,2.57,1.18,6.8,0.0,2759.0,183.0,90.0,0.27,23.0,0.21,0.0,0.28,13.03
달래무침,63,85.8,2.92,3.02,6.07,3.83,567.0,269.0,56.0,0.93,53.0,6.72,0.0,0.4,0.0
도라지생채,77,80.1,2.06,0.51,16.15,5.25,283.0,162.0,35.0,0.42,8.0,0.66,0.0,0.13,0.0
두릅무침_초고추장,67,85.7,2.16,3.01,7.89,4.54,205.0,289.0,60.0,1.08,73.0,1.7,0.0,0.42,0.0
마늘쫑무침,106,78.1,2.73,4.93,12.77,7.47,313.0,241.0,44.0,0.6,59.0,4.63,0.0,0.63,0.0
무말랭이무침,121,69.1,4.2,1.55,22.5,4.1,450.0,405.0,276.0,12.7,35.0,4.7,0.0,1.25,1.95
무생채,49,85.9,2.43,1.11,7.33,1.78,821.0,259.0,102.0,0.53,11.0,0.55,0.0,0.16,8.09
무생채_굴,50,87.5,3.68,1.26,5.92,4.04,366.0,231.0,30.0,1.21,49.0,33.28,0.0,0.19,12.81
묵무침_도토리묵,74,84.2,0.93,2.95,10.92,1.82,319.0,99.0,17.0,0.29,12.0,0.55,0.0,0.38,0.0
고사리나물무침,90,82.9,3.78,5.52,6.28,0.5,441.0,90.0,70.0,1.16,3.0,0.0,0.0,0.7,0.0
고춧잎나물무침,88,80.4,4.41,4.69,7.14,1.51,797.0,397.0,204.0,1.27,300.0,0.0,0.0,0.74,0.0
깻잎나물,78,85.2,2.68,5.18,5.04,2.04,362.0,522.0,93.0,0.78,194.0,2.28,0.0,0.64,0.0
냉이나물,111,73.5,5.02,3.07,15.7,10.45,718.0,298.0,136.0,2.98,120.0,0.0,0.0,0.48,0.0
도라지나물무침,130,75.4,2.48,7.52,13.12,0.9,411.0,135.0,48.0,0.44,1.0,0.0,0.0,1.0,0.0
돌나물무침,69,85.3,1.66,3.18,8.3,5.26,360.0,149.0,125.0,0.48,66.0,0.0,0.0,0.5,0.0
머위대나물무침,58,86.7,3.96,2.56,4.76,0.34,363.0,191.0,238.0,1.58,10.0,2.14,0.0,0.32,25.22
무나물무침,21,93.9,0.62,0.46,3.64,3.3,352.0,188.0,25.0,0.06,0.0,0.24,0.0,0.04,0.0
방풍나물무침,76,81.1,4.39,1.73,10.74,2.91,267.0,456.0,178.0,0.83,167.0,0.0,0.0,0.23,0.0
배추나물,61,86.1,2.01,2.19,8.45,6.24,276.0,246.0,38.0,0.56,5.0,7.96,0.0,0.29,0.0
비름나물무침,73,84.8,3.46,4.05,5.7,0.86,335.0,339.0,195.0,0.86,225.0,0.0,0.0,0.63,0.0
숙주나물,35,91.9,2.22,1.58,2.96,1.58,403.0,80.0,15.0,0.36,2.0,1.06,0.0,0.12,0.0
시금치나물,69,86.2,3.74,4.46,3.36,0.1,136.0,627.0,86.0,1.28,154.0,0.26,0.0,0.4,0.0
시래기나물무침,114,78.7,4.32,7.28,7.74,0.54,514.0,75.0,186.0,3.72,12.0,0.16,0.0,0.9,0.0
씀바귀나물무침,97,76.6,3.87,1.73,16.57,1.28,204.0,245.0,46.0,1.42,4.0,1.42,0.0,0.36,0.0
열무나물,82,83.7,3.91,5.3,4.76,0.6,460.0,479.0,138.0,0.8,226.0,3.49,0.0,0.66,0.0
열무나물_된장,68,86.1,3.71,4.09,4.09,0.73,379.0,388.0,128.0,0.81,140.0,0.33,0.0,0.52,0.0
유채나물,96,77.5,5.8,4.6,7.82,1.98,1279.0,453.0,161.0,1.01,225.0,3.02,0.0,0.59,0.0
참나물,60,88.5,2.51,3.69,4.14,0.67,218.0,153.0,88.0,0.64,21.0,1.07,0.0,0.58,0.0
취나물_된장,44,89.8,3.08,1.66,4.12,0.84,235.0,229.0,99.0,0.77,22.0,0.72,0.0,0.19,0.0
취나물_취나물(마른것),89,83.3,3.62,5.4,6.4,0.0,133.0,99.0,175.0,1.82,129.0,0.5,0.0,0.56,0.0
콩나물무침,69,86.9,3.86,4.54,3.2,0.5,387.0,129.0,52.0,0.58,3.0,0.64,0.0,0.48,0.0
어묵조림,159,64.5,5.83,4.73,23.16,2.43,428.0,174.0,40.0,0.69,35.0,1.07,0.0,0.81,7.84
연근조림,174,60.3,2.68,5.1,29.42,2.78,661.0,258.0,33.0,1.54,0.0,5.3,0.0,0.64,0.0
오징어조림,137,63.9,16.55,2.37,12.45,6.85,1469.0,275.0,27.0,0.64,17.0,1.74,0.0,0.63,172.74
오징어채조림,240,42.7,23.52,4.9,25.36,13.78,1130.0,143.0,47.0,0.62,22.0,1.98,0.0,0.82,236.72
우엉조림,188,53.0,4.8,3.33,34.8,28.43,1174.0,388.0,75.0,1.13,0.0,4.3,0.0,0.53,0.0
장조림_달걀,138,72.4,9.85,7.12,8.67,6.87,628.0,180.0,38.0,1.45,148.0,0.16,0.0,2.07,246.68
장조림_메추리알,203,63.6,14.25,13.41,6.3,3.48,755.0,132.0,74.0,2.93,194.0,1.3,0.74,4.18,389.45
장조림_소고기,69,82.1,10.41,0.86,4.84,1.0,543.0,154.0,8.0,1.11,2.0,0.7,0.0,0.43,20.21
장조림_소고기_메추리알,157,64.5,11.69,5.39,15.56,3.32,877.0,282.0,25.0,1.93,22.0,1.18,0.0,1.63,181.88
쥐포조림,276,38.0,13.03,8.86,36.12,23.37,1265.0,215.0,198.0,1.23,25.0,0.0,0.0,1.3,50.56
코다리조림,86,76.9,16.46,0.4,4.16,3.67,466.0,353.0,73.0,0.58,8.0,6.72,0.0,0.17,66.8
콩조림(콩자반),281,35.3,17.97,7.73,34.83,3.53,868.0,602.0,91.0,3.33,1.0,3.67,0.0,0.67,0.0
감자튀김,312,41.2,4.55,17.01,35.15,0.37,78.0,657.0,13.0,1.03,1.0,1.19,0.0,3.29,0.0
김튀김,522,2.4,11.0,28.9,54.36,0.14,606.0,577.0,51.0,3.12,215.0,0.0,0.0,5.36,0.0
다시마튀각,462,5.1,8.44,26.52,47.32,17.24,1305.0,3798.0,526.0,3.74,169.0,46.6,0.0,4.08,0.0
닭다리튀김_간장,323,41.9,18.86,19.6,17.88,3.71,410.0,324.0,20.0,1.01,12.0,0.99,0.0,4.78,58.97
떡강정,249,42.3,3.79,4.72,47.89,5.34,446.0,91.0,10.0,0.3,18.0,0.0,0.0,0.96,0.0
미역튀각,443,6.2,13.24,33.9,21.14,11.36,5223.0,282.0,616.0,6.54,99.0,0.0,0.0,5.42,0.0
탕수육_새우,116,74.6,6.65,4.2,13.02,6.44,492.0,81.0,27.0,0.13,23.0,0.0,0.0,0.71,53.36
가지나물,36,91.8,1.42,1.5,4.18,2.34,274.0,222.0,23.0,0.24,10.0,0.8,0.0,0.22,0.0
고구마줄기나물,83,86.5,0.98,7.0,4.1,0.0,179.0,122.0,111.0,0.3,4.0,0.16,0.0,1.16,0.0
